Series Name,Series Code,Country Name,Country Code,1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Palau,PLW,10.4999990927422,10.4999995379367,7.99999968992616,7.99999880859052,8.00000187369983,7.99999895133836,8.00000063332963,8.00000001460832,7.99999995004426,8.00000012683635,3.96164537423711,5.0489094488744,4.97507319933884,2.55225115900619,2.81281882646702,2.91169579777252,2.27775050392867,1.59578917040714,2.25285666679285,6.46791743257593,0.123871349178643,-2.85840878834502,-1.81829238634811,3.57521516031211,11.0280736019423,1.50287468168901,1.9417434622127,5.95222491574863,1.84210839347756,-0.0645398446834378,0.540086169407502,7.14900851582783,7.71202544661706,2.99107712093694,5.97861846793357,7.46603050286012,-1.03886801058309,0.920598423666746,-2.48399540230776,-2.27744753063782,5.59286809408013,9.86330040028969,8.24167046557693
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Panama,PAN,3.64216561534043,4.87168495435731,7.49695684357694,1.62926324014725,0.809565223752884,0.338449387940813,2.28930264704302,-0.191929164063993,-1.27655820026008,0.565205373991844,0.492796333797656,5.06105950933117,3.55470473077992,3.67974541012374,0.46670710183605,1.94661697632883,1.53748789041086,1.0733252297928,0.576570618266743,-1.5225069769965,1.42993519284018,1.91506960942129,1.11618169270888,2.61338497264867,1.67574346218669,2.17470348387079,2.85775121870825,7.47647273606333,6.3334085999842,2.55070367962715,5.48770339491702,6.31829463661421,6.15793630878711,4.69411939871949,3.01478936555419,2.47501533207914,1.7946937582834,0.700536904723975,0.538350741190015,-0.494685753745316,1.41511725950885,2.17180785976841,1.70673831397947
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Papua New Guinea,PNG,-1.30360236083642,3.67880154616576,18.6599603587854,7.43829290818989,1.62013834123726,1.35686908763664,7.9715999600602,7.92423698484919,-2.54065314746838,4.13823158649787,6.9948548910578,2.87598128685119,-2.4958024652146,7.25308848242234,15.8513307936034,1.81187812495239,8.42636158197807,14.5438540145621,11.0688942082222,13.1024180405978,6.91391400596221,12.2904314793296,5.53933744651502,-1.99237190163089,12.1823792582037,60.5142859522286,2.79525188570074,11.6654413222722,-4.87930996849984,9.9171611234198,8.83316822422471,-0.574719487183756,3.58693538896726,5.43739265412782,-1.23111841681596,2.51784593601241,7.69953503846061,9.79760566069545,1.06226146394965,1.63449664597253,11.595270333527,15.0288207468673,-3.62211156973066
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Paraguay,PRY,15.8261734027961,5.47461734334969,15.9078209005113,28.8420858784008,26.1313301184776,26.896747649867,27.9690683037033,27.2355212990878,31.454919599939,36.607531327035,25.1198370187067,14.0829206349286,12.2200349582446,12.5733704419943,11.076427188031,11.4214482360733,3.41098924066357,16.2585763328884,10.6801279115958,14.6645054427207,13.9356046926921,17.949384209928,15.144324650951,11.8350052238006,12.9528241180261,8.8558326538908,12.6355056430918,12.2247550551932,3.64796491881232,4.65570138250342,5.09571053875749,4.79827587865157,4.33767609515789,2.85700648471038,1.60388801037963,4.13475444403026,2.15920929174615,1.96024819846549,3.06187945458328,2.20392146778615,8.44812602664209,8.05446050272607,2.06875531020788
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Peru,PER,65.3305809360656,66.6633331445568,107.39685323913,108.477533234604,165.734972479311,68.3635139565209,85.6496433040751,586.278731131526,2572.32592620979,6261.2395586103,378.040578709772,69.2606176237553,46.384682865327,26.6882412349405,13.5787978771502,9.6877419612148,7.28313112865612,5.37109035742958,2.9345454117468,3.5247200388048,0.455248302902049,0.109017023785512,1.80372466534129,6.27903857710506,3.50372240049859,7.65624807889682,1.49067595453904,1.10327629202855,2.06369833440615,5.71072859407522,6.7457871247569,1.20258494022738,1.05723435149577,2.43244108501779,2.69052090074331,3.08088269037734,3.61565826105974,2.27741531762133,1.87221626775495,3.71917119669504,10.0831018285055,4.76646193670118,6.56634363134418
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Philippines,PHL,11.7647469937479,8.64350807450943,14.2482177757951,52.9594507195583,17.0610147409175,2.89193638813423,7.49712585351415,9.75995911860829,9.09994145026529,12.956838354491,16.3951196436515,7.88186381097083,6.80962198656768,10.0602305107947,7.64230385497558,7.68896547846228,6.25981575579399,10.4056703614173,6.33463973024264,5.81693355937276,5.61886226576264,4.23109181372058,3.19213132949372,5.89075853406953,5.91089344785409,5.11158666295037,3.16428975494875,7.17921618315836,2.73825856642382,4.37088435978275,3.91880578110506,1.99417610100127,2.06106335042293,3.05305530800513,-0.719682789326697,1.2803117382459,2.32025994680146,3.74065383086987,0.697076301045342,1.6504901854719,2.2824784602486,5.48864820202009,4.59648506190769
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Poland,POL,..,..,..,..,..,..,..,..,..,..,55.2559947974759,38.6254669474972,30.6427963969414,37.234034809391,27.4436170381266,17.9812076556664,13.705396610689,11.047610741545,6.17757158989451,6.05771219530757,3.20159779959089,1.81506961191238,0.774657560908707,4.9331164049614,2.62309460808356,1.75153451356896,3.79514149842248,3.93429626496579,3.88764838548563,1.57921733174169,3.06571454649757,2.18343357394524,0.270975789944856,0.482272387523025,1.32071091723995,0.0828624483893066,1.77020284945432,1.22699825174134,3.02644690867653,4.23859434856777,5.34023602800748,10.689577427514,9.54718862520608
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Portugal,PRT,17.6089220223462,20.6903281263427,24.6052607933432,24.6757218145599,21.7345610398599,20.4511287500787,10.0967848790145,11.1653895509206,10.5138051020058,13.1446517935351,10.0861850339282,11.446031896365,7.37643091794273,7.27762696131205,3.42861704103863,2.39087516771916,3.8852081927907,3.82503294242467,3.37052777177843,3.42026922478691,3.71598296328852,4.18978080337165,3.42715361859851,2.3996146882501,3.33290369749524,3.18454219038284,2.9663454228881,1.73772506153611,1.09813450978061,0.782135870239699,-0.260435343228338,-0.376402236465708,2.27438689186236,0.724456717260622,1.96244673853694,1.85408723431426,1.53220021015437,1.8523724616237,1.83436786237921,2.10314342298463,2.01977632737365,5.32749894377305,6.90236590321598
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Puerto Rico,PRI,9.27200376979316,6.7285372110186,5.52795112993401,4.70865202774749,2.69814433019486,3.33456826427405,3.20796942386153,3.71561202913409,2.29421371079133,11.851238620666,3.12329748139963,2.57638033365757,1.88639080485686,3.17826454435237,2.77418243753762,3.9115527761346,1.33225023071017,6.36014257640234,1.47277776354353,3.29507190726073,5.50491102448856,2.54977824252131,4.41747288386816,-1.29217804980364,6.5901225334009,5.49286384229941,3.78248397653111,6.56185783978739,4.98255558535305,2.49409859130991,2.36982634915921,1.17922814906284,1.18201519575018,1.20055485938157,1.97754447018805,2.22158248433406,2.09140216242223,2.04611568543814,2.41285225696176,2.38228345642378,2.79963990475235,3.03307902175796,3.23545943820875
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Qatar,QAT,9.13166871821107,-5.81640781984729,-13.2805277340008,-0.951856456959419,-6.23192785212868,-22.040794757189,7.73710093039131,4.68405404842642,1.15399926267258,9.70274861328167,-4.89874032105338,-0.225762951385576,-5.14575248972847,1.60269933534711,7.76719774306125,6.65755753090085,-4.0789743600633,-18.3821714808751,15.8794681531787,32.654614947218,-4.95194097117833,3.00900517451197,17.1764677384087,13.1067848451559,30.5426998130357,8.3616135354893,10.9698605953142,22.8995646881724,-24.2181008766069,6.9793298939115,18.2701713424367,6.32996223555197,0.767488571935985,-1.4827510630932,-25.1298074959928,-8.97669905751843,7.78756965604812,12.4144035260003,-4.45591421178636,-15.100420309421,22.4660221244491,25.8769173658359,-10.6934814488438
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Romania,ROU,..,..,..,..,..,..,..,..,..,..,195.003978593043,199.858895609549,227.308735779621,139.023070589532,43.9334732007336,44.0022839129307,135.338399472194,48.1345197660485,49.5224630026867,43.1808548123815,37.9562521393343,22.7142690496692,23.1532554708977,15.4565958769332,12.0069901176313,10.6065793571017,15.8162274724437,16.014892178546,4.0915777131025,5.93211185989944,3.98254945792303,3.81023942192328,1.39458661535372,1.71417093292732,3.26453494332559,2.61991857394388,4.65130664700149,6.18674870152643,6.94651343516345,4.11051645013276,5.61025509902417,12.0919624576312,12.7699377919606
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,15.9029112575078,128.629771683447,1490.4184248448,887.840736234023,307.298056897061,144.006867163195,46.0363776683441,15.0585036426846,18.5389673419024,72.3866054661464,37.6979282123097,16.4796193570037,15.6619063054593,13.6571368113275,20.2551495775111,19.279432134411,15.1204066316764,13.8412392398238,18.0135183350842,1.97061260305912,14.1911095688207,24.4600860621898,8.90786842087834,5.32013887237915,7.49007111696609,7.24973590678889,2.84422269802643,5.34981508767618,9.99797671148308,3.26313281881684,0.898246027195242,19.4115890615904,16.7152740606271,7.07360156603734
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Rwanda,RWA,7.71070181640991,4.88318031489796,2.44921264418285,16.8566892652682,4.56412999956721,-7.02173255140643,0.665276478889382,2.22537632565138,5.29708676007769,13.461468914878,14.9789364246749,7.28328316236082,13.8705025913749,17.1913029061585,51.2665830510824,10.9214157524918,15.6215024423157,2.22820064838287,11.1069367074612,3.27539722143884,-0.39258927986296,-5.22720896305826,20.3613027187849,11.0949086013764,9.03080654832287,2.46160327416591,12.936041097788,14.4540325669763,7.14765692022587,3.18717431895028,7.19147737875907,4.7228346580055,2.68970175896683,4.73237348815783,0.485928791648902,5.03012214050614,8.16262594714252,-0.603329019206939,2.47117029507604,6.71183680148918,2.85751132750647,15.9144975139225,10.1301242308679
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Samoa,WSM,16.2219794153665,20.904187770515,17.8967657349869,15.8656400381905,1.53898221169604,-0.309705940460475,4.51742875789915,18.3739883903076,-2.79209414364159,9.00643943300301,6.11137374189623,8.56596841977273,0.654729967403767,68.2279527798493,-6.97546285989371,4.59005094492848,11.8364073965688,3.41364075045701,1.12623382889694,2.07489862101478,3.36684864796393,1.48135158713414,2.54749820051703,7.0727591038912,3.99513339074883,5.27411064845734,7.48868949405777,9.11982488742804,1.67772403527178,-5.14594346625773,-0.909859896408477,4.02647526320095,2.34629009874605,0.853113222017427,3.96466639608224,2.24475651909437,0.304905422515247,1.09758340635358,1.49948619479095,1.22360923994052,-0.401252917375643,5.63837728809762,8.71088435704601
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.82751509450425,1.55463608639049,2.56773358739586,2.70347841383587,2.38676892433671,2.45182791541232,2.01088269657863,1.6678752719362,2.01207243460763,-1.9723865877712,2.83196979232221,0.999377268139739,1.43035574550051,0.152699197986834,3.12004460358166,2.00061717503941,0.388644528758022,-0.742700250740796,1.31670533871484,1.74335584048488,2.06429610242003,0.914100160109228,0.344576815256147,1.84143317836185,2.7646735234789,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Sao Tome and Principe,STP,25.9039284864759,-0.392853972285707,0.469319260828087,15.587584385592,-2.24528847916254,28.7347735420046,44.7541184885392,33.3219758698073,39.3575097844403,42.2390438110288,25.3451937487011,39.5587242691663,75.3876340294399,74.1896126763799,50.0639161288971,99.2359560303157,39.1139821397442,16.0000191920269,7.90479558956943,9.97601520165648,7.18447295504446,11.5148122597808,13.8397977822705,14.8393417321248,19.0925741408707,13.3249989171462,9.60258189970895,28.8282864494996,13.9533488007692,6.96532412446513,11.6807042204602,6.46776354057626,7.20255760722401,4.62269799152351,4.50369709639151,7.05347169543845,4.08077375939095,8.91966149527528,11.2643680903642,9.26827734771341,5.16433588592962,15.7806509935932,21.6884761062027
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Saudi Arabia,SAU,10.583288187297,0.456229389869733,-4.55397679146455,-1.59783392043423,-3.7933792090726,-15.282820155894,2.88520101862272,-3.38908495093885,7.58493190838816,12.7463177181753,3.86721186974283,-0.862016200381191,-3.37232404126571,0.700127376829499,5.71322906642114,7.14632937364377,1.90399062961826,-13.8588409818664,10.8822323394424,11.9091245199722,-3.17107568405154,3.683428242343,4.64321371035759,10.3688370027684,19.7288473218081,11.00529949314,8.04658597487651,17.7028507742568,-16.5588459310441,17.1912927985998,15.412103777545,4.01223554962029,-0.892597886207128,-2.04340434872742,-16.4369469112862,-2.36045062575421,6.38731634132101,14.7336140424025,-2.02274033833496,-9.18456817699072,13.3007001530628,17.9839455619021,-2.96488667496891
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Senegal,SEN,11.0477932212242,9.72205568294373,9.29205468630911,7.72247004475221,8.89221275604793,5.53608293030337,-1.73595432904898,-1.14033178200231,2.17022646198564,-0.166872375317354,-0.923678429871956,-0.827466513277315,0.0842697584777454,34.0413670820881,7.11300728573589,4.16151734103398,1.97782917379958,2.77903090647411,-0.525447722709572,1.3086598487922,6.99493519580557,1.90464530864327,-0.922879933708558,-0.134935110953364,4.72087875420317,2.88549200196928,6.58871245134355,8.21654273074127,-1.68903868254876,1.60441579019933,3.85747038355476,3.27411157616761,1.18613046995503,-1.51585973451603,1.06978461964601,0.955649520089025,0.598916826886537,-0.839644464738328,2.08580185181253,1.60273383045899,1.44730627584974,8.72786615579552,3.85182919223391
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.5841901503822,17.8992911381943,24.5816708667068,28.8693543195707,79.2183508682465,84.1527429423523,19.1017136778035,12.5286894504112,8.12865616706782,13.8856609004848,13.839225499575,8.8316860769138,9.49838537981331,8.4369259125118,4.95030895713286,11.0023151879629,6.04404445896019,7.8010852139731,2.90940668005459,2.16912087992016,1.54382768559221,2.99735460836095,1.99999940277962,2.34783114136296,2.6493593974983,5.68404945078089,10.5159219499465,13.8402321392915
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Seychelles,SYC,7.34665178348087,1.72612433450811,3.18700465907085,3.1332451227357,2.2794112337051,5.74667769450335,3.67382337186521,3.92875254794336,2.12576591385761,6.37017748565415,-2.04315668579625,4.66825525992283,3.02831268774926,2.65603359305877,-2.07293038336191,-6.08026715563722,0.874655608207902,10.4117836445154,2.05663474416527,1.25194515123741,6.15676158548635,3.61316135426739,5.94683478932345,24.674119952404,0.45864511054863,1.44234444771681,11.0793956861201,31.9263160249952,28.1819635812916,-2.11971044632016,1.06438138123271,10.4372838765698,5.64023151837689,6.43587163230623,-1.00318641871358,-2.29456846888873,2.33249048759716,3.44738196587787,0.126950238609624,5.23042858538314,2.75005993802337,1.52239094163566,-0.932509493159856
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Sierra Leone,SLE,8.69831224790944,18.5016273255263,19.4389560072009,39.7672585975682,68.8897065046575,78.5038040081836,165.676645869541,64.2882425011477,61.4912801976863,70.5915477015397,128.761666619689,82.0235798402792,26.7363212387901,25.062043752076,33.5979877376705,29.5804868075413,2.25276836625167,23.7751228806973,17.1938519293375,3.28114136455662,168.053006806488,-3.93416601033874,13.197685378053,12.8264540838063,16.6157668889868,12.492989875478,6.60201885994177,9.21371767444133,8.54806994820652,17.4339240319793,17.295115798704,12.0412148525003,6.95914982637184,1.79536377351708,19.6403377509812,5.85170885537505,8.95600063695517,14.0105639405151,9.91558334836972,13.2769444949676,7.43295884720851,26.9524276570781,29.2160488413443
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Singapore,SGP,5.87548935259991,4.53295551219097,3.17143964984059,0.787919952347593,-1.46548381178779,-1.25281578687675,0.532427941572664,5.43072131692747,4.15917047818115,4.69742330546458,4.43534521070245,1.38770305954598,3.45618677483372,3.46273962769924,3.17627830929234,1.50622281220359,1.08499221815259,-1.32884855456203,-3.57782977150977,3.86347751783269,-1.81443173071348,-0.896915632384648,-1.79904886938878,3.95952821977868,1.9005186505386,1.8441830136442,5.91682447669695,-1.38155543169427,2.95392464373782,1.10780871344616,1.17079820355097,0.495345771200874,-0.431059391871671,-0.267270041634802,3.07195500966418,0.489627028998726,2.89404191400374,3.60410043476227,-0.20441464095768,-2.43859056928547,10.2637667092318,13.4781380113655,-3.06902994364776
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.12875903023384,0.295015877945247,3.87309650875972,2.41867590016453,31.0605071174675,4.00778518211102,-0.320844612000187,2.55581757014862,-0.096963578940688,0.759240923003787,1.31368166079125,4.64369866790126,3.46083611779808,2.02312138728323
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,34.607140083354,11.2146162986406,15.5779147056439,13.4484860475762,9.8910681373068,4.68033984186214,4.72932550418921,5.00367407361483,7.29395135651527,9.68117960433668,5.37523124435772,4.04623615991737,5.44607996105175,5.90529817118028,2.64656711097582,2.8955395734697,1.17772604127171,2.98536275879336,-1.12257190426035,0.470528037018013,1.61977068406445,1.33888228226206,0.534061780956677,-0.132601652541283,-0.185693219770044,-0.390909938960164,1.18187358611384,2.10864784120307,2.40120775491499,2.40777968361606,2.24393114860719,7.48894730705902,10.1364912548588
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,94.9277875541253,208.17782277309,37.0791193186463,22.589236406677,15.155058667176,11.4966416139632,8.30053665459974,7.41428806465807,6.5408556099006,5.53606478204385,8.70000614877415,7.61980985590355,5.66345782357303,3.35817484405874,1.50299789756312,2.22359964757672,4.20025128686945,4.50501550359247,2.73284071725568,-0.491469663518984,1.36451861108193,0.626619401658687,1.1327980246691,0.631553050140269,0.867195845770979,0.885483330309867,1.28762872790161,2.1809554232366,2.33858818675805,1.18953023258868,2.68996436135656,6.51715101546723,10.0501057520513
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Solomon Islands,SLB,13.1443402864278,12.9976793240904,6.95012050149641,10.9223174690125,9.40918931289119,5.09796980804653,11.4942569451185,16.812045312894,3.45363961178332,34.1069392365889,7.24567434406092,13.1570526040328,17.0186132550504,27.9370884948888,9.53881927848347,12.0838917199116,8.47322244221299,11.1526820904396,7.67457922142414,5.55906379443005,9.90700224559815,11.2791035553013,25.8870813257842,3.76283717550221,10.6993061146418,8.34372112602952,9.29434531558914,6.42916214677736,4.87312691925838,1.74527790331425,4.47682788873855,4.65219263177319,2.3522743375372,3.67027557918389,3.35777295956466,0.344942428061586,2.5766856785921,7.85787438297851,1.24130303241819,-1.32591732051718,-5.504745457506,2.01661207154767,3.88899446253055
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Somalia,SOM,19.6921365199916,28.4330071321634,36.4711581824299,71.6084015617209,28.0181242716795,39.0604267284057,29.7061239387591,63.9323172078169,102.704467581385,215.830205539544,35.5290140050371,25.0005043882989,54.6634870137718,55.8147453417915,31.4999969298742,29.9323763003659,33.6111065976064,21.9556451811188,14.3876863044206,14.6097983167277,8.24338668888598,7.72046671062576,6.27947337751162,6.79561761190055,16.0638020616769,-6.86776599891034,3.51717021973346,2.05988988555681,2.37613172422517,-15.3469023050206,-2.88779805597117,5.77054398305643,-10.4668138347536,8.92321069866951,6.94895320598204,4.08186837702725,0.597727181659508,4.97532968432834,11.8594164700306,5.36583593677899,7.3886001174333,7.91416641125198,4.5724656131988
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,South Africa,ZAF,11.4064266045382,14.5536580308889,17.0691205854565,11.1505445547794,16.1443312605572,16.656865772349,14.8480301619174,15.4208324168045,17.0816612788057,15.4454404639221,15.6545219222237,14.7140252811412,13.3642582610797,9.81218708489008,10.8383194557783,8.02208799242219,8.13743291858027,8.07573837316775,6.88883410122743,9.18219141567356,7.80047496305909,12.537957905723,6.39576358713289,6.042171590455,5.59700978064043,6.06463701450308,8.24576476611674,7.85033172851331,8.6630418315964,6.12843243160444,5.53905643151262,4.68520638813985,5.84411140067347,5.36654618468381,5.54552812339873,6.9521719608848,5.47332197481477,3.99329508509443,4.61352469052481,5.3913943350576,6.53869058287115,4.99247138395964,4.80427142532388
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-11.8293295391053,12.9264024311492,38.8333429721931,46.5069047554802,36.5121584994857,-26.7002845822567,17.6893321393151,..,..,..,..,..,..,..,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Spain,ESP,12.3511920477782,13.5823236009317,11.884245558144,10.8647338915609,8.59547954121986,10.8788163947755,5.94419833756325,5.93612599441241,6.89619419836968,7.32625128071922,6.93513948657191,6.71077131655223,4.53724116884975,3.87984182917371,4.93312981829399,3.53325728481559,2.46503206860238,2.63477987904869,2.61858050951042,3.41275215199308,4.16231329368432,4.09170223216766,4.00396565634753,3.91166579007734,4.21292347607995,4.07248877016583,3.56123410802316,2.45204362701759,0.231283094273067,0.292837726232122,-0.145958716781735,-0.202955006065054,0.438174975884493,-0.220686783271887,0.55244184266985,0.372182498532794,1.25794431599297,1.18735474303686,1.42867121354817,1.133914569064,2.55611238398019,4.71187418437,6.23528003904008
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Sri Lanka,LKA,20.8853013323643,12.1010603605335,16.9068302725532,20.3005158881179,0.583905559480783,5.91728493274381,7.75149159406698,10.1170340331887,10.9231572567662,20.0632752884754,10.6240231643767,9.40370611580596,9.88439431062804,9.77058482007504,9.3034396278523,10.8174557970975,8.92446881960332,9.21416012598122,4.16270115884763,7.27743020932476,13.6648001624429,8.11157025730627,8.74866439756123,8.80149246131563,10.4187267516516,11.2770294472601,14.0284428247112,16.3270160248281,5.87988263586622,26.9348761761573,3.97992934293185,10.4634471767858,6.25288525916727,1.92062881101653,3.01438079835941,5.44322171526078,5.47284529470402,4.29530620201848,3.8705276117724,3.1043067536519,8.02109017405199,47.4637415221157,17.5191628455588
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,St. Kitts and Nevis,KNA,16.3563233341415,5.76682868672047,-0.194146962278353,4.25851652009244,3.71190961041509,6.19676818536649,6.10621614011968,7.01092521196738,5.68893659993266,7.60302634203465,3.43921877652862,5.29731458386074,1.99085029890244,6.27211761970925,0.783506444546504,0.645815916917087,4.91515472666765,2.80018158531561,2.7800211954283,-5.75137393409402,3.3332218722913,3.47602085514819,1.66939097961971,3.83914963846918,-1.62376578076149,14.1683305695624,6.32437713169216,1.35551501481876,3.06968292788258,0.628549213284927,5.65965351498537,-0.643441223095877,0.313904254767678,1.20095646597851,-0.156232298668698,1.20132522527356,4.75051936491064,-0.14899986700226,0.0747452453393862,-5.74014001963613,-3.32596719351518,3.42010359088465,5.14466745732078
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,St. Lucia,LCA,7.35599943990151,-7.64120612037067,2.39065813359022,18.9865253150556,4.45086843820029,4.48351415018449,6.28709619300014,0.437892653099041,3.94092336088616,8.38221709722349,5.48232034078922,1.74518377711135,1.00434947149506,2.57871402738749,5.06514405944434,0.461968849055452,2.87370178549085,2.43023787455614,2.33253225134298,1.11583405037081,-0.912140725343306,0.41171045540753,5.22451730389426,0.708134828409769,6.89693651611844,5.17561350784197,3.59090008384686,2.53277352430888,0.318436532246153,5.42281943230741,1.41240495830502,2.01336870760498,6.00571366566349,3.78013189217974,3.23704301796657,-0.0557002574800691,3.45699485015136,0.23165307635287,2.38707108730274,-5.4020373519996,11.593212114006,4.22003570092014,1.48963461512095
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,St. Vincent and the Grenadines,VCT,18.513116156098,6.65911947787281,5.18744451081106,3.62027229151639,1.58546235507838,4.58356265672802,8.68422935247909,0.216495435974991,5.50083765544289,7.47199044437652,4.82665635209587,2.53540643197381,-1.19518312627417,2.37029691590674,1.31150699693903,3.56525876147333,1.35884176013687,3.2110019999291,1.81729585257806,7.76171479001309,6.119229850114,0.206885090368885,-2.17349074233006,3.74722621391517,2.90358439275809,3.7022730777342,7.32641206478715,2.25812236304104,-1.14390723784288,5.58059737402084,-0.318904485659587,1.09274185566588,2.24218127684152,-0.444631190605605,-0.73197382986011,-0.593519522361845,2.17154353020716,1.54854733183845,2.31247061564642,-0.866950860241658,-0.392447955296817,3.40404091410261,4.03314414454677
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Sudan,SDN,24.9771795309492,30.5902493639549,26.0580590611583,33.6368828047749,46.1691452371993,28.6425566429425,25.8913532605287,78.8625963339775,36.7386519285483,66.2355883475107,88.7728462623674,109.233655161945,97.487348250859,159.26697258905,104.555028787418,32.5622551345838,37.921169977767,17.6622707657562,15.823578015666,9.8531369204179,21.1339910457107,10.8012352318635,9.79992410396942,17.2739979186081,18.054402868472,7.65225430526529,15.3066214793858,8.89101661311409,1.86213189302369,22.6694192116219,26.3283499650477,30.1285931395558,36.4286291176933,34.0669855189111,14.0225574392301,20.6855877306245,34.6223707315316,55.9753254437569,51.9788933465452,115.65291501439,235.515443582343,116.874075405794,213.72584787991
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Suriname,SUR,4.41073704063454,7.43698791306828,0.475938662315542,-0.313079241866063,-0.939542487183417,1.25184094872542,17.2588237181322,9.89739124703175,12.1294932421936,49.9084300296269,12.3376365857229,34.8989224864435,157.453710886709,438.263725772759,276.753845395386,11.8825503719107,1.49369976851179,17.2116243166659,73.9731867593173,60.7428213798917,39.530228233387,37.4532823192579,21.3179782161229,12.8379278475888,15.5398119400855,39.0361246319048,6.4252012519074,15.5211432201182,6.48362424782576,7.19655419062693,13.8444468459506,10.7352006048331,0.383766168173977,1.58368715816022,4.85459060945995,24.0693638258796,28.1451055406702,5.66059377089626,5.17890859157816,45.2177563492464,62.0745334560841,49.4232837396802,32.2686064902092
